3.344727	0.668945	0.112305	1.801758	0.000000
3.344727	0.683594	0.444336	1.811523	0.000993
3.349609	0.668945	1.064453	1.826172	0.002041
3.349609	0.683594	1.372070	1.835938	0.003002
3.349609	0.668945	1.909180	1.845703	0.003994
3.349609	0.678711	1.206055	1.826172	0.004994
3.349609	0.668945	1.044922	1.821289	0.005993
3.349609	0.678711	1.152344	1.826172	0.006996
3.344727	0.668945	0.590820	1.811523	0.007984
3.349609	0.678711	0.156250	1.801758	0.008981
3.349609	0.668945	0.107422	1.801758	0.009981
3.349609	0.678711	0.112305	1.801758	0.010980
3.344727	0.668945	0.107422	1.801758	0.011980
3.344727	0.673828	0.351562	1.806641	0.012990
3.349609	0.668945	1.044922	1.821289	0.013981
3.349609	0.673828	0.112305	1.801758	0.014997
3.349609	0.668945	0.112305	1.801758	0.015981
3.349609	0.673828	0.112305	1.801758	0.016980
3.349609	0.668945	0.996094	1.821289	0.017978
3.349609	0.673828	1.010742	1.821289	0.018980
3.349609	0.668945	0.712891	1.816406	0.019980
3.344727	0.673828	1.420898	1.831055	0.020980
3.349609	0.678711	0.703125	1.816406	0.021979
3.344727	0.673828	1.279297	1.826172	0.022989
3.349609	0.688477	0.761719	1.816406	0.023981
3.349609	0.673828	0.131836	1.801758	0.024980
3.349609	0.683594	0.942383	1.821289	0.025980
3.349609	0.673828	0.888672	1.821289	0.026980
3.344727	0.683594	1.132812	1.826172	0.027989
3.349609	0.668945	0.849609	1.816406	0.028993
3.349609	0.683594	0.283203	1.806641	0.029994
3.344727	0.668945	0.463867	1.811523	0.031011
3.344727	0.678711	0.268555	1.806641	0.031995
3.344727	0.668945	0.668945	1.811523	0.033142
3.349609	0.678711	0.644531	1.811523	0.033993
3.349609	0.668945	0.307617	1.806641	0.034994
3.349609	0.678711	0.756836	1.816406	0.035994
3.349609	0.668945	0.830078	1.816406	0.036995
3.344727	0.678711	0.620117	1.816406	0.037993
3.344727	0.668945	0.771484	1.816406	0.038993
3.349609	0.678711	1.025391	1.821289	0.039993
3.344727	0.668945	0.244141	1.806641	0.040994
3.349609	0.678711	1.166992	1.826172	0.041994
3.349609	0.668945	1.484375	1.835938	0.043032
3.349609	0.673828	0.908203	1.821289	0.044001
3.344727	0.668945	0.615234	1.811523	0.044994
3.349609	0.673828	0.185547	1.801758	0.045993
3.344727	0.668945	1.098633	1.826172	0.047013
3.344727	0.673828	0.258789	1.806641	0.047994
3.349609	0.668945	0.190430	1.801758	0.048993
3.344727	0.673828	0.688477	1.816406	0.049993
3.344727	0.678711	0.112305	1.801758	0.050994
3.349609	0.673828	0.996094	1.821289	0.051994
3.349609	0.688477	1.035156	1.821289	0.052993
3.344727	0.673828	0.112305	1.801758	0.054000
3.344727	0.683594	0.112305	1.801758	0.054993
3.344727	0.673828	0.200195	1.801758	0.055994
3.344727	0.683594	1.450195	1.835938	0.056996
3.349609	0.668945	0.107422	1.801758	0.057993
3.349609	0.683594	0.898438	1.821289	0.058993
3.344727	0.668945	2.158203	1.855469	0.059993
3.349609	0.683594	0.405273	1.806641	0.060993
3.344727	0.668945	0.112305	1.801758	0.061993
3.344727	0.678711	1.069336	1.826172	0.063011
3.349609	0.668945	0.288086	1.806641	0.064000
3.349609	0.678711	0.517578	1.811523	0.064993
3.349609	0.668945	0.556641	1.811523	0.065994
3.349609	0.678711	0.268555	1.806641	0.066996
3.344727	0.668945	0.712891	1.816406	0.067992
3.344727	0.678711	0.727539	1.816406	0.068993
3.349609	0.668945	0.278320	1.806641	0.069994
3.349609	0.678711	0.112305	1.801758	0.070993
3.349609	0.668945	0.546875	1.811523	0.071993
3.349609	0.678711	0.966797	1.821289	0.072994
3.349609	0.668945	0.239258	1.806641	0.074142
3.344727	0.673828	0.615234	1.816406	0.074993
3.349609	0.668945	0.795898	1.816406	0.075994
3.344727	0.673828	0.268555	1.806641	0.076996
3.349609	0.668945	1.245117	1.831055	0.077993
3.344727	0.673828	0.727539	1.816406	0.079011
3.344727	0.678711	0.195312	1.806641	0.079993
3.349609	0.673828	0.644531	1.811523	0.080994
3.349609	0.688477	1.118164	1.826172	0.081993
3.349609	0.673828	0.971680	1.821289	0.082994
3.344727	0.683594	0.463867	1.811523	0.084029
3.344727	0.673828	0.932617	1.821289	0.085000
3.344727	0.683594	0.332031	1.806641	0.085994
3.349609	0.668945	0.117188	1.801758	0.086996
3.349609	0.683594	0.405273	1.811523	0.087994
3.349609	0.668945	0.434570	1.811523	0.088993
3.349609	0.683594	0.336914	1.806641	0.089994
3.344727	0.668945	0.483398	1.806641	0.090993
3.344727	0.683594	0.751953	1.816406	0.091994
3.344727	0.668945	0.541992	1.811523	0.092993
3.344727	0.678711	0.478516	1.811523	0.093994
3.349609	0.668945	0.639648	1.811523	0.095015
3.349609	0.678711	0.424805	1.811523	0.095993
3.344727	0.668945	0.664062	1.811523	0.096996
3.344727	0.678711	1.074219	1.821289	0.097993
3.349609	0.668945	0.815430	1.816406	0.098993
3.349609	0.678711	0.849609	1.816406	0.099993
3.344727	0.668945	0.961914	1.821289	0.100993
3.349609	0.678711	1.054688	1.826172	0.101992
3.344727	0.668945	0.957031	1.821289	0.102994
3.349609	0.673828	1.049805	1.821289	0.103994
3.344727	0.668945	0.786133	1.816406	0.105000
3.349609	0.673828	0.727539	1.816406	0.105994
3.349609	0.668945	0.634766	1.811523	0.106996
3.344727	0.673828	1.069336	1.826172	0.107983
3.344727	0.678711	0.385742	1.806641	0.108979
3.349609	0.673828	0.322266	1.806641	0.109980
3.349609	0.688477	0.512695	1.811523	0.110996
3.344727	0.673828	0.112305	1.801758	0.111979
3.349609	0.683594	0.502930	1.806641	0.112980
3.344727	0.673828	0.712891	1.816406	0.113979
3.344727	0.678711	0.712891	1.816406	0.115128
3.349609	0.668945	0.966797	1.821289	0.115983
3.344727	0.683594	0.488281	1.811523	0.116980
3.344727	0.668945	0.639648	1.811523	0.117978
3.349609	0.683594	0.800781	1.816406	0.118980
