3.349609	0.664062	0.122070	1.801758	0.000000
3.349609	0.654297	0.708008	1.811523	0.000968
3.349609	0.664062	0.122070	1.801758	0.001966
3.344727	0.654297	0.122070	1.801758	0.002967
3.344727	0.659180	0.581055	1.811523	0.003967
3.344727	0.649414	1.738281	1.835938	0.004967
3.349609	0.659180	2.167969	1.855469	0.005967
3.349609	0.654297	2.163086	1.850586	0.006967
3.344727	0.659180	1.582031	1.835938	0.007967
3.349609	0.654297	1.108398	1.821289	0.008975
3.349609	0.659180	0.688477	1.811523	0.009950
3.344727	0.654297	0.117188	1.801758	0.010955
3.349609	0.659180	0.117188	1.801758	0.011955
3.344727	0.654297	0.117188	1.801758	0.012955
3.349609	0.659180	0.117188	1.801758	0.013954
3.349609	0.668945	0.122070	1.801758	0.014955
3.349609	0.659180	0.117188	1.801758	0.015969
3.344727	0.668945	0.122070	1.801758	0.016956
3.349609	0.654297	0.117188	1.801758	0.017954
3.349609	0.668945	0.859375	1.816406	0.018964
3.349609	0.654297	0.771484	1.816406	0.019970
3.344727	0.664062	0.678711	1.811523	0.020966
3.349609	0.654297	1.694336	1.840820	0.021966
3.344727	0.664062	1.010742	1.821289	0.022967
3.349609	0.654297	0.454102	1.806641	0.023966
3.349609	0.664062	0.839844	1.816406	0.024966
3.349609	0.654297	0.395508	1.806641	0.025966
3.349609	0.664062	0.122070	1.801758	0.026966
3.349609	0.654297	0.117188	1.801758	0.027968
3.344727	0.659180	0.932617	1.821289	0.028988
3.349609	0.654297	0.136719	1.801758	0.029959
3.349609	0.659180	0.488281	1.806641	0.030965
3.349609	0.649414	0.117188	1.801758	0.031980
3.344727	0.659180	1.743164	1.835938	0.032966
3.349609	0.654297	0.117188	1.801758	0.033967
3.349609	0.659180	1.435547	1.831055	0.034966
3.344727	0.654297	1.650391	1.835938	0.035966
3.349609	0.659180	0.761719	1.816406	0.036965
3.349609	0.654297	0.439453	1.806641	0.037966
3.344727	0.659180	0.478516	1.806641	0.039223
3.344727	0.654297	0.512695	1.811523	0.039966
3.349609	0.659180	0.117188	1.801758	0.040966
3.349609	0.659180	0.493164	1.806641	0.041967
3.344727	0.659180	0.659180	1.811523	0.042967
3.344727	0.668945	0.751953	1.816406	0.043966
3.349609	0.654297	0.800781	1.816406	0.044966
3.344727	0.668945	1.333008	1.826172	0.045966
3.349609	0.659180	0.786133	1.811523	0.046966
3.344727	0.668945	0.620117	1.811523	0.047982
3.349609	0.654297	0.517578	1.811523	0.048975
3.344727	0.668945	0.654297	1.811523	0.049961
3.349609	0.654297	0.302734	1.801758	0.050965
3.349609	0.668945	0.297852	1.801758	0.051966
3.344727	0.654297	0.541992	1.811523	0.052966
3.349609	0.664062	0.527344	1.811523	0.053966
3.344727	0.654297	0.175781	1.801758	0.054967
3.349609	0.664062	0.634766	1.811523	0.055967
3.349609	0.654297	0.795898	1.811523	0.056966
3.349609	0.664062	0.122070	1.801758	0.057967
3.349609	0.654297	0.341797	1.801758	0.058973
3.349609	0.664062	0.932617	1.821289	0.059961
3.344727	0.654297	0.844727	1.816406	0.060966
3.349609	0.664062	0.966797	1.816406	0.061966
3.349609	0.649414	0.756836	1.816406	0.062966
3.349609	0.659180	0.600586	1.811523	0.063980
3.344727	0.654297	0.292969	1.806641	0.064967
3.349609	0.659180	0.595703	1.811523	0.065967
3.344727	0.654297	0.791016	1.811523	0.066966
3.344727	0.659180	0.200195	1.801758	0.067968
3.349609	0.654297	0.502930	1.811523	0.068974
3.349609	0.659180	0.942383	1.816406	0.069960
3.344727	0.659180	0.273438	1.801758	0.070966
3.349609	0.659180	0.278320	1.801758	0.071966
3.349609	0.668945	0.615234	1.811523	0.072967
3.344727	0.659180	0.703125	1.811523	0.073967
3.344727	0.668945	0.610352	1.811523	0.074966
3.344727	0.654297	0.961914	1.816406	0.075966
3.344727	0.668945	1.152344	1.826172	0.076967
3.349609	0.654297	0.961914	1.816406	0.077967
3.349609	0.664062	1.142578	1.826172	0.079207
3.349609	0.654297	1.030273	1.821289	0.079981
3.349609	0.664062	0.839844	1.816406	0.080967
3.349609	0.654297	0.439453	1.806641	0.081966
3.349609	0.664062	0.996094	1.821289	0.082966
3.349609	0.654297	0.986328	1.821289	0.083967
3.349609	0.664062	0.561523	1.811523	0.084966
3.344727	0.654297	0.722656	1.811523	0.085966
3.349609	0.664062	0.327148	1.806641	0.086966
3.349609	0.654297	0.122070	1.801758	0.087967
3.344727	0.659180	0.117188	1.801758	0.089000
3.344727	0.649414	0.424805	1.806641	0.089976
3.344727	0.659180	0.498047	1.806641	0.090968
3.349609	0.649414	0.219727	1.801758	0.091968
3.344727	0.659180	0.502930	1.806641	0.092968
3.349609	0.654297	0.600586	1.811523	0.093968
3.344727	0.659180	0.332031	1.801758	0.094968
3.349609	0.654297	0.532227	1.806641	0.095983
3.344727	0.659180	0.708008	1.811523	0.096968
3.349609	0.654297	0.952148	1.816406	0.097968
3.349609	0.659180	0.522461	1.811523	0.098971
3.344727	0.659180	0.986328	1.821289	0.099973
3.344727	0.659180	1.123047	1.821289	0.100968
3.344727	0.668945	0.512695	1.811523	0.101969
3.349609	0.659180	0.996094	1.816406	0.102968
3.349609	0.668945	1.040039	1.821289	0.103968
3.349609	0.659180	0.654297	1.811523	0.104968
3.349609	0.668945	0.576172	1.806641	0.105968
3.349609	0.654297	1.171875	1.826172	0.106968
3.344727	0.664062	0.834961	1.816406	0.107969
3.344727	0.654297	0.449219	1.806641	0.108971
3.344727	0.664062	0.683594	1.811523	0.109960
3.344727	0.654297	0.585938	1.811523	0.110954
3.344727	0.664062	1.850586	1.840820	0.111968
3.349609	0.654297	0.122070	1.801758	0.112955
3.349609	0.664062	1.606445	1.835938	0.113953
3.349609	0.654297	0.122070	1.801758	0.114953
3.344727	0.664062	0.122070	1.801758	0.115953
3.344727	0.654297	0.454102	1.806641	0.116954
3.344727	0.664062	0.390625	1.806641	0.117954
